book_id,chap_id,para_num,sent_num,token_num,pos_tuple,pos,token_str,term_str
31547,1,0,0,0,"('The', 'DT')",DT,The,the
31547,1,0,0,1,"('Astronomer', 'NNP')",NNP,Astronomer,astronomer
31547,1,0,0,2,"('entered', 'VBD')",VBD,entered,entered
31547,1,0,0,3,"('the', 'DT')",DT,the,the
31547,1,0,0,4,"('dining', 'NN')",NN,dining,dining
31547,1,0,0,5,"('room', 'NN')",NN,room,room
31547,1,0,0,6,"('with', 'IN')",IN,with,with
31547,1,0,0,7,"('decorum.', 'NN')",NN,decorum.,decorum
31547,1,0,1,0,"('He', 'PRP')",PRP,He,he
31547,1,0,1,1,"('felt', 'VBD')",VBD,felt,felt
31547,1,0,1,2,"('very', 'RB')",RB,very,very
31547,1,0,1,3,"('much', 'RB')",RB,much,much
31547,1,0,1,4,"('the', 'DT')",DT,the,the
31547,1,0,1,5,"('guest.', 'NN')",NN,guest.,guest
31547,1,1,0,0,"('He', 'PRP')",PRP,He,he
31547,1,1,0,1,"('said,', 'VBZ')",VBZ,"said,",said
31547,1,1,0,2,"('""Where', 'EX')",EX,"""Where",where
31547,1,1,0,3,"('are', 'VBP')",VBP,are,are
31547,1,1,0,4,"('the', 'DT')",DT,the,the
31547,1,1,0,5,"('youngsters?', 'NN')",NN,youngsters?,youngsters
31547,1,1,1,0,"('My', 'PRP$')",PRP$,My,my
31547,1,1,1,1,"('son', 'NN')",NN,son,son
31547,1,1,1,2,"(""isn't"", 'NN')",NN,isn't,isnt
31547,1,1,1,3,"('in', 'IN')",IN,in,in
31547,1,1,1,4,"('his', 'PRP$')",PRP$,his,his
31547,1,1,1,5,"('room.""', 'NN')",NN,"room.""",room
31547,1,2,0,0,"('The', 'DT')",DT,The,the
31547,1,2,0,1,"('Industrialist', 'NNP')",NNP,Industrialist,industrialist
31547,1,2,0,2,"('smiled.', 'NN')",NN,smiled.,smiled
31547,1,2,1,0,"('""They\'ve', 'RB')",RB,"""They've",theyve
31547,1,2,1,1,"('been', 'VBN')",VBN,been,been
31547,1,2,1,2,"('out', 'RP')",RP,out,out
31547,1,2,1,3,"('for', 'IN')",IN,for,for
31547,1,2,1,4,"('hours.', 'NN')",NN,hours.,hours
31547,1,2,2,0,"('However,', 'NNP')",NNP,"However,",however
31547,1,2,2,1,"('breakfast', 'NN')",NN,breakfast,breakfast
31547,1,2,2,2,"('was', 'VBD')",VBD,was,was
31547,1,2,2,3,"('forced', 'VBN')",VBN,forced,forced
31547,1,2,2,4,"('into', 'IN')",IN,into,into
31547,1,2,2,5,"('them', 'PRP')",PRP,them,them
31547,1,2,2,6,"('among', 'IN')",IN,among,among
31547,1,2,2,7,"('the', 'DT')",DT,the,the
31547,1,2,2,8,"('women', 'NNS')",NNS,women,women
31547,1,2,2,9,"('some', 'DT')",DT,some,some
31547,1,2,2,10,"('time', 'NN')",NN,time,time
31547,1,2,2,11,"('ago,', 'RP')",RP,"ago,",ago
31547,1,2,2,12,"('so', 'RB')",RB,so,so
31547,1,2,2,13,"('there', 'EX')",EX,there,there
31547,1,2,2,14,"('is', 'VBZ')",VBZ,is,is
31547,1,2,2,15,"('nothing', 'NN')",NN,nothing,nothing
31547,1,2,2,16,"('to', 'TO')",TO,to,to
31547,1,2,2,17,"('worry', 'VB')",VB,worry,worry
31547,1,2,2,18,"('about.', 'NN')",NN,about.,about
31547,1,2,3,0,"('Youth,', 'NNP')",NNP,"Youth,",youth
31547,1,2,3,1,"('Doctor,', 'NNP')",NNP,"Doctor,",doctor
31547,1,2,3,2,"('youth!""', 'NN')",NN,"youth!""",youth
31547,1,3,0,0,"('""Youth!""', 'NN')",NN,"""Youth!""",youth
31547,1,3,1,0,"('The', 'DT')",DT,The,the
31547,1,3,1,1,"('word', 'NN')",NN,word,word
31547,1,3,1,2,"('seemed', 'VBD')",VBD,seemed,seemed
31547,1,3,1,3,"('to', 'TO')",TO,to,to
31547,1,3,1,4,"('depress', 'VB')",VB,depress,depress
31547,1,3,1,5,"('the', 'DT')",DT,the,the
31547,1,3,1,6,"('Astronomer.', 'NNP')",NNP,Astronomer.,astronomer
31547,1,4,0,0,"('They', 'PRP')",PRP,They,they
31547,1,4,0,1,"('ate', 'VBP')",VBP,ate,ate
31547,1,4,0,2,"('breakfast', 'NN')",NN,breakfast,breakfast
31547,1,4,0,3,"('in', 'IN')",IN,in,in
31547,1,4,0,4,"('silence.', 'NN')",NN,silence.,silence
31547,1,4,1,0,"('The', 'DT')",DT,The,the
31547,1,4,1,1,"('Industrialist', 'NNP')",NNP,Industrialist,industrialist
31547,1,4,1,2,"('said', 'VBD')",VBD,said,said
31547,1,4,1,3,"('once,', 'PRP$')",PRP$,"once,",once
31547,1,4,1,4,"('""You', 'JJ')",JJ,"""You",you
31547,1,4,1,5,"('really', 'RB')",RB,really,really
31547,1,4,1,6,"('think', 'VBP')",VBP,think,think
31547,1,4,1,7,"(""they'll"", 'NNS')",NNS,they'll,theyll
31547,1,4,1,8,"('come.', 'NNS')",NNS,come.,come
31547,1,4,2,0,"('The', 'DT')",DT,The,the
31547,1,4,2,1,"('day', 'NN')",NN,day,day
31547,1,4,2,2,"('looks', 'VBZ')",VBZ,looks,looks
31547,1,4,2,3,"('so', 'RB')",RB,so,so
31547,1,4,2,4,"('_normal_.""', 'JJ')",JJ,"_normal_.""",normal
31547,1,5,0,0,"('The', 'DT')",DT,The,the
31547,1,5,0,1,"('Astronomer', 'NNP')",NNP,Astronomer,astronomer
31547,1,5,0,2,"('said,', 'NN')",NN,"said,",said
31547,1,5,0,3,"('""They\'ll', 'NNP')",NNP,"""They'll",theyll
31547,1,5,0,4,"('come.""', 'NN')",NN,"come.""",come
31547,1,6,0,0,"('That', 'DT')",DT,That,that
31547,1,6,0,1,"('was', 'VBD')",VBD,was,was
31547,1,6,0,2,"('all.', 'NN')",NN,all.,all
31547,1,7,0,0,"('Afterward', 'RB')",RB,Afterward,afterward
31547,1,7,0,1,"('the', 'DT')",DT,the,the
31547,1,7,0,2,"('Industrialist', 'NNP')",NNP,Industrialist,industrialist
31547,1,7,0,3,"('said,', 'NN')",NN,"said,",said
31547,1,7,0,4,"('""You\'ll', 'NNP')",NNP,"""You'll",youll
31547,1,7,0,5,"('pardon', 'NN')",NN,pardon,pardon
31547,1,7,0,6,"('me.', 'NN')",NN,me.,me
31547,1,7,1,0,"('I', 'PRP')",PRP,I,i
31547,1,7,1,1,"(""can't"", 'VBP')",VBP,can't,cant
31547,1,7,1,2,"('conceive', 'JJ')",JJ,conceive,conceive
31547,1,7,1,3,"('your', 'PRP$')",PRP$,your,your
31547,1,7,1,4,"('playing', 'VBG')",VBG,playing,playing
31547,1,7,1,5,"('so', 'RB')",RB,so,so
31547,1,7,1,6,"('elaborate', 'VB')",VB,elaborate,elaborate
31547,1,7,1,7,"('a', 'DT')",DT,a,a
31547,1,7,1,8,"('hoax.', 'NN')",NN,hoax.,hoax
31547,1,7,2,0,"('You', 'PRP')",PRP,You,you
31547,1,7,2,1,"('really', 'RB')",RB,really,really
31547,1,7,2,2,"('spoke', 'VBD')",VBD,spoke,spoke
31547,1,7,2,3,"('to', 'TO')",TO,to,to
31547,1,7,2,4,"('them?""', 'VB')",VB,"them?""",them
31547,1,8,0,0,"('""As', 'NN')",NN,"""As",as
31547,1,8,0,1,"('I', 'PRP')",PRP,I,i
31547,1,8,0,2,"('speak', 'VBP')",VBP,speak,speak
31547,1,8,0,3,"('to', 'TO')",TO,to,to
31547,1,8,0,4,"('you.', 'VB')",VB,you.,you
31547,1,8,1,0,"('At', 'IN')",IN,At,at
31547,1,8,1,1,"('least,', 'NN')",NN,"least,",least
31547,1,8,1,2,"('in', 'IN')",IN,in,in
31547,1,8,1,3,"('a', 'DT')",DT,a,a
31547,1,8,1,4,"('sense.', 'NN')",NN,sense.,sense
31547,1,8,2,0,"('They', 'PRP')",PRP,They,they
31547,1,8,2,1,"('can', 'MD')",MD,can,can
31547,1,8,2,2,"('project', 'VB')",VB,project,project
31547,1,8,2,3,"('thoughts.""', 'VB')",VB,"thoughts.""",thoughts
31547,1,9,0,0,"('""I', 'NN')",NN,"""I",i
31547,1,9,0,1,"('gathered', 'VBD')",VBD,gathered,gathered
31547,1,9,0,2,"('that', 'IN')",IN,that,that
31547,1,9,0,3,"('must', 'MD')",MD,must,must
31547,1,9,0,4,"('be', 'VB')",VB,be,be
31547,1,9,0,5,"('so', 'RB')",RB,so,so
31547,1,9,0,6,"('from', 'IN')",IN,from,from
31547,1,9,0,7,"('your', 'PRP$')",PRP$,your,your
31547,1,9,0,8,"('letter.', 'NN')",NN,letter.,letter
31547,1,9,1,0,"('How,', 'NNP')",NNP,"How,",how
31547,1,9,1,1,"('I', 'PRP')",PRP,I,i
31547,1,9,1,2,"('wonder.""', 'VBP')",VBP,"wonder.""",wonder
31547,1,10,0,0,"('""I', 'NNS')",NNS,"""I",i
31547,1,10,0,1,"('could', 'MD')",MD,could,could
31547,1,10,0,2,"('not', 'RB')",RB,not,not
31547,1,10,0,3,"('say.', 'VB')",VB,say.,say
31547,1,10,1,0,"('I', 'PRP')",PRP,I,i
31547,1,10,1,1,"('asked', 'VBD')",VBD,asked,asked
31547,1,10,1,2,"('them', 'PRP')",PRP,them,them
31547,1,10,1,3,"('and,', 'NN')",NN,"and,",and
31547,1,10,1,4,"('of', 'IN')",IN,of,of
31547,1,10,1,5,"('course,', 'NN')",NN,"course,",course
31547,1,10,1,6,"('they', 'PRP')",PRP,they,they
31547,1,10,1,7,"('were', 'VBD')",VBD,were,were
31547,1,10,1,8,"('vague.', 'NNS')",NNS,vague.,vague
31547,1,10,2,0,"('Or', 'CC')",CC,Or,or
31547,1,10,2,1,"('perhaps', 'RB')",RB,perhaps,perhaps
31547,1,10,2,2,"('it', 'PRP')",PRP,it,it
31547,1,10,2,3,"('was', 'VBD')",VBD,was,was
31547,1,10,2,4,"('just', 'RB')",RB,just,just
31547,1,10,2,5,"('that', 'IN')",IN,that,that
31547,1,10,2,6,"('I', 'PRP')",PRP,I,i
31547,1,10,2,7,"('could', 'MD')",MD,could,could
31547,1,10,2,8,"('not', 'RB')",RB,not,not
31547,1,10,2,9,"('understand.', 'VB')",VB,understand.,understand
31547,1,10,3,0,"('It', 'PRP')",PRP,It,it
31547,1,10,3,1,"('involves', 'VBZ')",VBZ,involves,involves
31547,1,10,3,2,"('a', 'DT')",DT,a,a
31547,1,10,3,3,"('projector', 'NN')",NN,projector,projector
31547,1,10,3,4,"('for', 'IN')",IN,for,for
31547,1,10,3,5,"('the', 'DT')",DT,the,the
31547,1,10,3,6,"('focussing', 'NN')",NN,focussing,focussing
31547,1,10,3,7,"('of', 'IN')",IN,of,of
31547,1,10,3,8,"('thought', 'NN')",NN,thought,thought
31547,1,10,3,9,"('and,', 'RB')",RB,"and,",and
31547,1,10,3,10,"('even', 'RB')",RB,even,even
31547,1,10,3,11,"('more', 'JJR')",JJR,more,more
31547,1,10,3,12,"('than', 'IN')",IN,than,than
31547,1,10,3,13,"('that,', 'RB')",RB,"that,",that
31547,1,10,3,14,"('conscious', 'JJ')",JJ,conscious,conscious
31547,1,10,3,15,"('attention', 'NN')",NN,attention,attention
31547,1,10,3,16,"('on', 'IN')",IN,on,on
31547,1,10,3,17,"('the', 'DT')",DT,the,the
31547,1,10,3,18,"('part', 'NN')",NN,part,part
31547,1,10,3,19,"('of', 'IN')",IN,of,of
31547,1,10,3,20,"('both', 'DT')",DT,both,both
31547,1,10,3,21,"('projector', 'NN')",NN,projector,projector
31547,1,10,3,22,"('and', 'CC')",CC,and,and
31547,1,10,3,23,"('receptor.', 'NN')",NN,receptor.,receptor
31547,1,10,4,0,"('It', 'PRP')",PRP,It,it
31547,1,10,4,1,"('was', 'VBD')",VBD,was,was
31547,1,10,4,2,"('quite', 'RB')",RB,quite,quite
31547,1,10,4,3,"('a', 'DT')",DT,a,a
31547,1,10,4,4,"('while', 'NN')",NN,while,while
31547,1,10,4,5,"('before', 'IN')",IN,before,before
31547,1,10,4,6,"('I', 'PRP')",PRP,I,i
31547,1,10,4,7,"('realized', 'VBD')",VBD,realized,realized
31547,1,10,4,8,"('they', 'PRP')",PRP,they,they
31547,1,10,4,9,"('were', 'VBD')",VBD,were,were
31547,1,10,4,10,"('trying', 'VBG')",VBG,trying,trying
31547,1,10,4,11,"('to', 'TO')",TO,to,to
31547,1,10,4,12,"('think', 'VB')",VB,think,think
31547,1,10,4,13,"('at', 'IN')",IN,at,at
31547,1,10,4,14,"('me.', 'NN')",NN,me.,me
31547,1,10,5,0,"('Such', 'JJ')",JJ,Such,such
31547,1,10,5,1,"('thought', 'JJ')",JJ,thought,thought
31547,1,10,5,2,"('projectors', 'NNS')",NNS,projectors,projectors
31547,1,10,5,3,"('may', 'MD')",MD,may,may
31547,1,10,5,4,"('be', 'VB')",VB,be,be
31547,1,10,5,5,"('part', 'NN')",NN,part,part
31547,1,10,5,6,"('of', 'IN')",IN,of,of
31547,1,10,5,7,"('the', 'DT')",DT,the,the
31547,1,10,5,8,"('science', 'NN')",NN,science,science
31547,1,10,5,9,"('they', 'PRP')",PRP,they,they
31547,1,10,5,10,"('will', 'MD')",MD,will,will
31547,1,10,5,11,"('give', 'VB')",VB,give,give
31547,1,10,5,12,"('us.""', 'NN')",NN,"us.""",us
31547,1,11,0,0,"('""Perhaps,""', 'NN')",NN,"""Perhaps,""",perhaps
31547,1,11,0,1,"('said', 'VBD')",VBD,said,said
31547,1,11,0,2,"('the', 'DT')",DT,the,the
31547,1,11,0,3,"('Industrialist.', 'NNP')",NNP,Industrialist.,industrialist
31547,1,11,1,0,"('""Yet', 'JJ')",JJ,"""Yet",yet
31547,1,11,1,1,"('think', 'NN')",NN,think,think
31547,1,11,1,2,"('of', 'IN')",IN,of,of
31547,1,11,1,3,"('the', 'DT')",DT,the,the
31547,1,11,1,4,"('changes', 'NNS')",NNS,changes,changes
31547,1,11,1,5,"('it', 'PRP')",PRP,it,it
31547,1,11,1,6,"('would', 'MD')",MD,would,would
31547,1,11,1,7,"('bring', 'VB')",VB,bring,bring
31547,1,11,1,8,"('to', 'TO')",TO,to,to
31547,1,11,1,9,"('society.', 'VB')",VB,society.,society
31547,1,11,2,0,"('A', 'DT')",DT,A,a
31547,1,11,2,1,"('thought', 'NN')",NN,thought,thought
31547,1,11,2,2,"('projector!""', 'NN')",NN,"projector!""",projector
31547,1,12,0,0,"('""Why', 'NN')",NN,"""Why",why
31547,1,12,0,1,"('not?', 'NN')",NN,not?,not
31547,1,12,1,0,"('Change', 'NNP')",NNP,Change,change
31547,1,12,1,1,"('would', 'MD')",MD,would,would
31547,1,12,1,2,"('be', 'VB')",VB,be,be
31547,1,12,1,3,"('good', 'JJ')",JJ,good,good
31547,1,12,1,4,"('for', 'IN')",IN,for,for
31547,1,12,1,5,"('us.""', 'JJ')",JJ,"us.""",us
31547,1,13,0,0,"('""I', 'JJ')",JJ,"""I",i
31547,1,13,0,1,"(""don't"", 'NN')",NN,don't,dont
31547,1,13,0,2,"('think', 'VBP')",VBP,think,think
31547,1,13,0,3,"('so.""', 'NN')",NN,"so.""",so
31547,1,14,0,0,"('""It', 'NN')",NN,"""It",it
31547,1,14,0,1,"('is', 'VBZ')",VBZ,is,is
31547,1,14,0,2,"('only', 'RB')",RB,only,only
31547,1,14,0,3,"('in', 'IN')",IN,in,in
31547,1,14,0,4,"('old', 'JJ')",JJ,old,old
31547,1,14,0,5,"('age', 'NN')",NN,age,age
31547,1,14,0,6,"('that', 'IN')",IN,that,that
31547,1,14,0,7,"('change', 'NN')",NN,change,change
31547,1,14,0,8,"('is', 'VBZ')",VBZ,is,is
31547,1,14,0,9,"('unwelcome,""', 'JJ')",JJ,"unwelcome,""",unwelcome
31547,1,14,0,10,"('said', 'VBD')",VBD,said,said
31547,1,14,0,11,"('the', 'DT')",DT,the,the
31547,1,14,0,12,"('Astronomer,', 'NNP')",NNP,"Astronomer,",astronomer
31547,1,14,0,13,"('""and', 'NNP')",NNP,"""and",and
31547,1,14,0,14,"('races', 'NNS')",NNS,races,races
31547,1,14,0,15,"('can', 'MD')",MD,can,can
31547,1,14,0,16,"('be', 'VB')",VB,be,be
31547,1,14,0,17,"('old', 'JJ')",JJ,old,old
31547,1,14,0,18,"('as', 'RB')",RB,as,as
31547,1,14,0,19,"('well', 'RB')",RB,well,well
31547,1,14,0,20,"('as', 'IN')",IN,as,as
31547,1,14,0,21,"('individuals.""', 'NN')",NN,"individuals.""",individuals
31547,1,15,0,0,"('The', 'DT')",DT,The,the
31547,1,15,0,1,"('Industrialist', 'NNP')",NNP,Industrialist,industrialist
31547,1,15,0,2,"('pointed', 'VBD')",VBD,pointed,pointed
31547,1,15,0,3,"('out', 'RP')",RP,out,out
31547,1,15,0,4,"('the', 'DT')",DT,the,the
31547,1,15,0,5,"('window.', 'NN')",NN,window.,window
31547,1,15,1,0,"('""You', 'NNS')",NNS,"""You",you
31547,1,15,1,1,"('see', 'VBP')",VBP,see,see
31547,1,15,1,2,"('that', 'IN')",IN,that,that
31547,1,15,1,3,"('road.', 'NN')",NN,road.,road
31547,1,15,2,0,"('It', 'PRP')",PRP,It,it
31547,1,15,2,1,"('was', 'VBD')",VBD,was,was
31547,1,15,2,2,"('built', 'VBN')",VBN,built,built
31547,1,15,2,3,"('Beforethewars.', 'NNP')",NNP,Beforethewars.,beforethewars
31547,1,15,3,0,"('I', 'PRP')",PRP,I,i
31547,1,15,3,1,"(""don't"", 'VBP')",VBP,don't,dont
31547,1,15,3,2,"('know', 'VB')",VB,know,know
31547,1,15,3,3,"('exactly', 'RB')",RB,exactly,exactly
31547,1,15,3,4,"('when.', 'WRB')",WRB,when.,when
31547,1,15,4,0,"('It', 'PRP')",PRP,It,it
31547,1,15,4,1,"('is', 'VBZ')",VBZ,is,is
31547,1,15,4,2,"('as', 'IN')",IN,as,as
31547,1,15,4,3,"('good', 'JJ')",JJ,good,good
31547,1,15,4,4,"('now', 'RB')",RB,now,now
31547,1,15,4,5,"('as', 'IN')",IN,as,as
31547,1,15,4,6,"('the', 'DT')",DT,the,the
31547,1,15,4,7,"('day', 'NN')",NN,day,day
31547,1,15,4,8,"('it', 'PRP')",PRP,it,it
31547,1,15,4,9,"('was', 'VBD')",VBD,was,was
31547,1,15,4,10,"('built.', 'NN')",NN,built.,built
31547,1,15,5,0,"('We', 'PRP')",PRP,We,we
31547,1,15,5,1,"(""couldn't"", 'VBP')",VBP,couldn't,couldnt
31547,1,15,5,2,"('possibly', 'RB')",RB,possibly,possibly
31547,1,15,5,3,"('duplicate', 'VB')",VB,duplicate,duplicate
31547,1,15,5,4,"('it', 'PRP')",PRP,it,it
31547,1,15,5,5,"('now.', 'RB')",RB,now.,now
31547,1,15,6,0,"('The', 'DT')",DT,The,the
31547,1,15,6,1,"('race', 'NN')",NN,race,race
31547,1,15,6,2,"('was', 'VBD')",VBD,was,was
31547,1,15,6,3,"('young', 'JJ')",JJ,young,young
31547,1,15,6,4,"('when', 'WRB')",WRB,when,when
31547,1,15,6,5,"('that', 'DT')",DT,that,that
31547,1,15,6,6,"('was', 'VBD')",VBD,was,was
31547,1,15,6,7,"('built,', 'JJ')",JJ,"built,",built
31547,1,15,6,8,"('eh?""', 'NN')",NN,"eh?""",eh
31547,1,16,0,0,"('""Then?', 'NN')",NN,"""Then?",then
31547,1,16,1,0,"('Yes!', 'NN')",NN,Yes!,yes
31547,1,16,2,0,"('At', 'IN')",IN,At,at
31547,1,16,2,1,"('least', 'JJS')",JJS,least,least
31547,1,16,2,2,"('they', 'PRP')",PRP,they,they
31547,1,16,2,3,"(""weren't"", 'VBP')",VBP,weren't,werent
31547,1,16,2,4,"('afraid', 'NNS')",NNS,afraid,afraid
31547,1,16,2,5,"('of', 'IN')",IN,of,of
31547,1,16,2,6,"('new', 'JJ')",JJ,new,new
31547,1,16,2,7,"('things.""', 'NN')",NN,"things.""",things
31547,1,17,0,0,"('""No.', 'NN')",NN,"""No.",no
31547,1,17,1,0,"('I', 'PRP')",PRP,I,i
31547,1,17,1,1,"('wish', 'VBP')",VBP,wish,wish
31547,1,17,1,2,"('they', 'PRP')",PRP,they,they
31547,1,17,1,3,"('had', 'VBD')",VBD,had,had
31547,1,17,1,4,"('been.', 'NN')",NN,been.,been
31547,1,17,2,0,"('Where', 'WRB')",WRB,Where,where
31547,1,17,2,1,"('is', 'VBZ')",VBZ,is,is
31547,1,17,2,2,"('the', 'DT')",DT,the,the
31547,1,17,2,3,"('society', 'NN')",NN,society,society
31547,1,17,2,4,"('of', 'IN')",IN,of,of
31547,1,17,2,5,"('Beforethewars?', 'NNP')",NNP,Beforethewars?,beforethewars
31547,1,17,3,0,"('Destroyed,', 'NNP')",NNP,"Destroyed,",destroyed
31547,1,17,3,1,"('Doctor!', 'NNP')",NNP,Doctor!,doctor
31547,1,17,4,0,"('What', 'WP')",WP,What,what
31547,1,17,4,1,"('good', 'NN')",NN,good,good
31547,1,17,4,2,"('were', 'VBD')",VBD,were,were
31547,1,17,4,3,"('youth', 'RB')",RB,youth,youth
31547,1,17,4,4,"('and', 'CC')",CC,and,and
31547,1,17,4,5,"('new', 'JJ')",JJ,new,new
31547,1,17,4,6,"('things?', 'NN')",NN,things?,things
31547,1,17,5,0,"('We', 'PRP')",PRP,We,we
31547,1,17,5,1,"('are', 'VBP')",VBP,are,are
31547,1,17,5,2,"('better', 'JJR')",JJR,better,better
31547,1,17,5,3,"('off', 'RP')",RP,off,off
31547,1,17,5,4,"('now.', 'NN')",NN,now.,now
31547,1,17,6,0,"('The', 'DT')",DT,The,the
31547,1,17,6,1,"('world', 'NN')",NN,world,world
31547,1,17,6,2,"('is', 'VBZ')",VBZ,is,is
31547,1,17,6,3,"('peaceful', 'JJ')",JJ,peaceful,peaceful
31547,1,17,6,4,"('and', 'CC')",CC,and,and
31547,1,17,6,5,"('jogs', 'NNS')",NNS,jogs,jogs
31547,1,17,6,6,"('along.', 'VBP')",VBP,along.,along
31547,1,17,7,0,"('The', 'DT')",DT,The,the
31547,1,17,7,1,"('race', 'NN')",NN,race,race
31547,1,17,7,2,"('goes', 'VBZ')",VBZ,goes,goes
31547,1,17,7,3,"('nowhere', 'RB')",RB,nowhere,nowhere
31547,1,17,7,4,"('but', 'CC')",CC,but,but
31547,1,17,7,5,"('after', 'IN')",IN,after,after
31547,1,17,7,6,"('all,', 'NN')",NN,"all,",all
31547,1,17,7,7,"('there', 'EX')",EX,there,there
31547,1,17,7,8,"('is', 'VBZ')",VBZ,is,is
31547,1,17,7,9,"('nowhere', 'RB')",RB,nowhere,nowhere
31547,1,17,7,10,"('to', 'TO')",TO,to,to
31547,1,17,7,11,"('go.', 'VB')",VB,go.,go
31547,1,17,8,0,"('_They_', 'NN')",NN,_They_,they
31547,1,17,8,1,"('proved', 'VBD')",VBD,proved,proved
31547,1,17,8,2,"('that.', 'NNS')",NNS,that.,that
31547,1,17,9,0,"('The', 'DT')",DT,The,the
31547,1,17,9,1,"('men', 'NNS')",NNS,men,men
31547,1,17,9,2,"('who', 'WP')",WP,who,who
31547,1,17,9,3,"('built', 'VBD')",VBD,built,built
31547,1,17,9,4,"('the', 'DT')",DT,the,the
31547,1,17,9,5,"('road.', 'NN')",NN,road.,road
31547,1,17,10,0,"('I', 'PRP')",PRP,I,i
31547,1,17,10,1,"('will', 'MD')",MD,will,will
31547,1,17,10,2,"('speak', 'VB')",VB,speak,speak
31547,1,17,10,3,"('with', 'IN')",IN,with,with
31547,1,17,10,4,"('your', 'PRP$')",PRP$,your,your
31547,1,17,10,5,"('visitors', 'NNS')",NNS,visitors,visitors
31547,1,17,10,6,"('as', 'IN')",IN,as,as
31547,1,17,10,7,"('I', 'PRP')",PRP,I,i
31547,1,17,10,8,"('agreed,', 'VBP')",VBP,"agreed,",agreed
31547,1,17,10,9,"('if', 'IN')",IN,if,if
31547,1,17,10,10,"('they', 'PRP')",PRP,they,they
31547,1,17,10,11,"('come.', 'VBP')",VBP,come.,come
31547,1,17,11,0,"('But', 'CC')",CC,But,but
31547,1,17,11,1,"('I', 'PRP')",PRP,I,i
31547,1,17,11,2,"('think', 'VBP')",VBP,think,think
31547,1,17,11,3,"('I', 'PRP')",PRP,I,i
31547,1,17,11,4,"('will', 'MD')",MD,will,will
31547,1,17,11,5,"('only', 'RB')",RB,only,only
31547,1,17,11,6,"('ask', 'VB')",VB,ask,ask
31547,1,17,11,7,"('them', 'PRP')",PRP,them,them
31547,1,17,11,8,"('to', 'TO')",TO,to,to
31547,1,17,11,9,"('go.""', 'VB')",VB,"go.""",go
31547,1,18,0,0,"('""The', 'JJ')",JJ,"""The",the
31547,1,18,0,1,"('race', 'NN')",NN,race,race
31547,1,18,0,2,"('is', 'VBZ')",VBZ,is,is
31547,1,18,0,3,"('not', 'RB')",RB,not,not
31547,1,18,0,4,"('going', 'VBG')",VBG,going,going
31547,1,18,0,5,"('nowhere,""', 'RB')",RB,"nowhere,""",nowhere
31547,1,18,0,6,"('said', 'VBD')",VBD,said,said
31547,1,18,0,7,"('the', 'DT')",DT,the,the
31547,1,18,0,8,"('Astronomer,', 'NNP')",NNP,"Astronomer,",astronomer
31547,1,18,0,9,"('earnestly.', 'NN')",NN,earnestly.,earnestly
31547,1,18,1,0,"('""It', 'NN')",NN,"""It",it
31547,1,18,1,1,"('is', 'VBZ')",VBZ,is,is
31547,1,18,1,2,"('going', 'VBG')",VBG,going,going
31547,1,18,1,3,"('toward', 'IN')",IN,toward,toward
31547,1,18,1,4,"('final', 'JJ')",JJ,final,final
31547,1,18,1,5,"('destruction.', 'NN')",NN,destruction.,destruction
31547,1,18,2,0,"('My', 'PRP$')",PRP$,My,my
31547,1,18,2,1,"('university', 'NN')",NN,university,university
31547,1,18,2,2,"('has', 'VBZ')",VBZ,has,has
31547,1,18,2,3,"('a', 'DT')",DT,a,a
31547,1,18,2,4,"('smaller', 'JJR')",JJR,smaller,smaller
31547,1,18,2,5,"('student', 'NN')",NN,student,student
31547,1,18,2,6,"('body', 'NN')",NN,body,body
31547,1,18,2,7,"('each', 'DT')",DT,each,each
31547,1,18,2,8,"('year.', 'NN')",NN,year.,year
31547,1,18,3,0,"('Fewer', 'JJR')",JJR,Fewer,fewer
31547,1,18,3,1,"('books', 'NNS')",NNS,books,books
31547,1,18,3,2,"('are', 'VBP')",VBP,are,are
31547,1,18,3,3,"('written.', 'JJ')",JJ,written.,written
31547,1,18,4,0,"('Less', 'NNP')",NNP,Less,less
31547,1,18,4,1,"('work', 'NN')",NN,work,work
31547,1,18,4,2,"('is', 'VBZ')",VBZ,is,is
31547,1,18,4,3,"('done.', 'JJ')",JJ,done.,done
31547,1,18,5,0,"('An', 'DT')",DT,An,an
31547,1,18,5,1,"('old', 'JJ')",JJ,old,old
31547,1,18,5,2,"('man', 'NN')",NN,man,man
31547,1,18,5,3,"('sleeps', 'VBZ')",VBZ,sleeps,sleeps
31547,1,18,5,4,"('in', 'IN')",IN,in,in
31547,1,18,5,5,"('the', 'DT')",DT,the,the
31547,1,18,5,6,"('sun', 'NN')",NN,sun,sun
31547,1,18,5,7,"('and', 'CC')",CC,and,and
31547,1,18,5,8,"('his', 'PRP$')",PRP$,his,his
31547,1,18,5,9,"('days', 'NNS')",NNS,days,days
31547,1,18,5,10,"('are', 'VBP')",VBP,are,are
31547,1,18,5,11,"('peaceful', 'JJ')",JJ,peaceful,peaceful
31547,1,18,5,12,"('and', 'CC')",CC,and,and
31547,1,18,5,13,"('unchanging,', 'JJ')",JJ,"unchanging,",unchanging
31547,1,18,5,14,"('but', 'CC')",CC,but,but
31547,1,18,5,15,"('each', 'DT')",DT,each,each
31547,1,18,5,16,"('day', 'NN')",NN,day,day
31547,1,18,5,17,"('finds', 'VBZ')",VBZ,finds,finds
