term_str,n,tfidf_x,dfidf,syu_sentiment,weighted_sentiment
bloated,1.0,0.014685801741133729,11.614709844115207,-0.75,-0.011014351305850299
blob,1.0,0.016324592139226865,6.807354922057604,-0.25,-0.004081148034806716
block,1.6666666666666667,0.022851220216094523,21.94846337439936,-0.4,-0.00914048808643781
blockade,1.0,0.0005936254637039604,6.643856189774724,-0.6,-0.0003561752782223762
blocked,1.5714285714285714,0.01590075187434093,22.664283336840978,-0.4,-0.006360300749736372
blockhead,1.0,0.018400612019333313,11.614709844115207,-0.8,-0.014720489615466651
blocking,1.0,0.016324592139226865,6.807354922057604,-0.5,-0.008162296069613433
blocks,1.0,0.015620380838693526,22.664283336840978,-0.6,-0.009372228503216116
bloodless,1.3333333333333333,0.01935851059280048,9.794259893718833,-0.4000000000000001,-0.007743404237120193
bloodshed,1.0,0.02546720393819552,13.411346995450689,-0.75,-0.01910040295364664
bloodshot,1.0,0.01383066891441455,15.176681067160706,-0.8000000000000002,-0.011064535131531642
bloodthirsty,1.0,0.022767073317918406,6.807354922057604,-0.5,-0.011383536658959203
bloody,1.3333333333333333,0.022473686157823036,31.96002791668352,-0.75,-0.01685526461836728
bloomed,1.0,0.03167294529121291,13.084349530884928,0.8,0.025338356232970326
blossom,1.0,0.02085225032043267,9.794259893718833,0.5,0.010426125160216335
blot,1.75,0.021398143022142026,18.575424759098897,-0.25,-0.0053495357555355064
blow,1.9696969696969697,0.024293475562496447,44.55085855617254,-0.4,-0.009717390224998578
bluff,1.0,0.013539004313806037,15.667177264009345,-0.4000000000000001,-0.0054156017255224155
blunder,1.6666666666666667,0.039286138506468615,9.957758626001713,-0.5,-0.019643069253234308
blundering,1.0,0.032426863275533145,19.14259288237361,-1.0,-0.032426863275533145
blunt,1.5,0.0191729264821122,19.14259288237361,-0.5,-0.0095864632410561
blur,2.0,0.03264918427845373,6.807354922057604,-0.5,-0.016324592139226865
blurred,1.0,0.032434110223532625,11.614709844115207,-0.5,-0.016217055111766313
blush,1.4,0.027811894999424387,16.712306988539275,0.6,0.016687136999654628
bog,2.5,0.05122320385279247,11.614709844115207,-0.5,-0.025611601926396235
bold,1.1428571428571428,0.04946438159170543,27.84220627268679,0.25,0.012366095397926357
boldly,1.25,0.019531370729956785,19.70821423509227,0.25,0.004882842682489196
boldness,1.1666666666666667,0.01812127190441863,15.421929165585022,0.6,0.010872763142651178
bolster,1.0,0.025591559857359412,6.807354922057604,0.25,0.006397889964339853
bomb,5.3,0.06468166405707074,34.854268271702416,-0.75,-0.04851124804280306
bombed,1.0,0.016324592139226865,6.807354922057604,-1.0,-0.016324592139226865
bombing,1.5,0.016713508210884326,11.614709844115207,-1.0,-0.016713508210884326
bondage,1.4,0.03006293663472747,16.221810791690636,-0.5,-0.015031468317363735
boom,1.0,0.009894411223920936,6.807354922057604,-0.4,-0.0039577644895683745
booming,1.5,0.0328042601541786,6.7256055559161645,-0.25,-0.00820106503854465
boon,1.5,0.00925438236199608,6.7256055559161645,0.6,0.005552629417197647
bore,2.185185185185185,0.017987638877896055,40.271865201502656,-0.75,-0.013490729158422043
bored,1.0,0.014369146890519323,15.667177264009345,-0.5,-0.007184573445259661
boredom,1.0,0.2618213431560617,6.807354922057604,-0.5,-0.13091067157803085
bother,1.1428571428571428,0.04803303941100422,19.24444220547928,-0.75,-0.036024779558253166
bothered,1.0,0.04442742584742812,6.7256055559161645,-0.5,-0.02221371292371406
bothers,2.0,0.06303106409312596,6.807354922057604,-0.5,-0.03151553204656298
bound,1.8611111111111112,0.021931745809208904,45.70925193600735,-0.25,-0.005482936452302226
boundless,1.625,0.023790590953048706,19.38121677052651,0.4,0.009516236381219482
bounty,1.0,0.02314148273925876,13.915391310225385,0.5,0.01157074136962938
bouquet,1.0,0.08727378105202056,6.807354922057604,0.8,0.06981902484161645
bout,1.3333333333333333,0.06643017471511516,15.176681067160706,-0.6,-0.039858104829069096
bowed,2.4285714285714284,0.02377731120531035,17.492531707771967,-0.25,-0.005944327801327588
bowels,1.0,0.015026630607550103,11.287712379549449,-0.4,-0.006010652243020042
boy,2.3214285714285716,0.02271365755515561,41.07487099059735,0.25,0.005678414388788903
boycott,1.0,0.025591559857359412,6.807354922057604,-0.75,-0.019193669893019558
boycotted,1.0,0.03403677461028802,6.807354922057604,-0.8,-0.02722941968823042
boycotts,1.0,0.117368188311338,6.807354922057604,-0.8,-0.0938945506490704
boyish,2.0,0.0011872509274079208,6.643856189774724,0.6,0.0007123505564447524
brackish,1.0,0.0005936254637039604,6.643856189774724,-0.25,-0.0001484063659259901
brainless,1.0,0.0052437696841158045,6.643856189774724,-0.5,-0.0026218848420579022
brains,1.2,0.018993592385531072,30.127567975961334,0.6,0.011396155431318642
brandishing,1.0,0.03562775843204784,6.7256055559161645,-0.6,-0.021376655059228703
brave,2.111111111111111,0.01914934981545888,20.71526330173907,0.5,0.00957467490772944
bravely,1.0,0.01472339662524232,11.614709844115207,1.0,0.01472339662524232
bravery,2.0,0.016176785995691948,11.287712379549449,0.5,0.008088392997845974
brazen,1.0,0.023957576619366806,9.957758626001713,-0.5,-0.011978788309683403
breach,2.2,0.01963276049597886,13.915391310225385,-0.75,-0.014724570371984148
break,1.90625,0.023850495310450952,44.077548210997186,-0.25,-0.005962623827612738
breakdown,1.8,0.04046117644249679,16.712306988539275,-0.75,-0.030345882331872593
breakfast,1.5172413793103448,0.033325387954885904,42.2941207785177,0.6,0.019995232772931543
breaking,1.5454545454545454,0.01727357189357703,36.657140714400725,-0.6,-0.010364143136146217
breaks,1.0,0.03581166380386403,9.957758626001713,-0.4000000000000001,-0.014324665521545613
breeze,2.2222222222222223,0.024021929283851173,32.91593435510144,0.1,0.002402192928385117
bribe,1.2,0.030249515132737565,13.915391310225385,-0.75,-0.02268713634955317
bribery,1.0,0.007063567127535483,6.7256055559161645,-0.5,-0.0035317835637677414
bridal,1.0,0.04678771964630088,6.643856189774724,0.6,0.028072631787780526
bride,1.1666666666666667,0.01746983899760082,15.421929165585022,0.6,0.010481903398560491
bright,1.8181818181818181,0.015725614621414787,48.892478062490575,0.5,0.007862807310707393
brighten,1.0,0.05194009777721617,11.287712379549449,0.5,0.025970048888608085
brightened,1.1666666666666667,0.04653377499793393,15.421929165585022,1.0,0.04653377499793393
brighter,1.1111111111111112,0.02178767176841471,21.457967177550717,0.6,0.013072603061048824
brightest,1.0,0.05687963941499147,9.957758626001713,0.75,0.04265972956124361
brightly,1.0,0.02146252153974821,24.349489630024564,0.6,0.012877512923848925
brightness,1.75,0.019682347064603457,31.090690236680302,0.5,0.009841173532301729
brilliance,1.0,0.026800609929360644,6.807354922057604,0.5,0.013400304964680322
brilliant,1.5714285714285714,0.025700675960577204,29.222177731546992,1.0,0.025700675960577204
brilliantly,1.0,0.034509404854737136,6.7256055559161645,1.0,0.034509404854737136
brimstone,1.0,0.03241819387580233,11.614709844115207,-0.5,-0.016209096937901166
brisk,1.0,0.03793778773364784,15.176681067160706,0.5,0.01896889386682392
bristle,1.0,0.05357948540140907,6.643856189774724,-0.5,-0.026789742700704534
bristled,1.0,0.022540910337939084,6.807354922057604,-0.6,-0.01352454620276345
brittle,1.0,0.046559310376911536,11.287712379549449,-0.6,-0.02793558622614692
broader,1.0,0.028867403934785596,6.7256055559161645,0.4,0.01154696157391424
broadly,1.0,0.0216142008055072,9.957758626001713,0.4000000000000001,0.00864568032220288
broke,1.9047619047619047,0.018846213244842865,49.17062182881841,-0.75,-0.01413465993363215
broken,2.3518518518518516,0.016938037437624977,52.216733651569385,-0.75,-0.012703528078218732
brood,1.0,0.05276666876384365,6.7256055559161645,-0.6,-0.03166000125830619
brooding,1.125,0.01703325978384608,19.70821423509227,-0.8,-0.013626607827076866
brother,5.057142857142857,0.035723330333110474,45.30457595168909,0.4,0.01428933213324419
brotherhood,1.7272727272727273,0.02313226243042851,32.289685355163535,1.0,0.02313226243042851
brotherly,1.2,0.022531864545252182,13.915391310225385,0.75,0.016898898408939135
bruise,1.0,0.0419545528272828,6.7256055559161645,-0.5,-0.0209772764136414
bruised,1.4444444444444444,0.03446890698918904,21.457967177550717,-0.5,-0.01723445349459452
bruises,1.0,0.08682855676576501,11.287712379549449,-0.5,-0.043414278382882504
brunt,1.0,0.01810466734589788,6.807354922057604,-0.6,-0.010862800407538729
brutal,1.6923076923076923,0.028148962978738205,26.153437637403922,-0.5,-0.014074481489369102
brutality,1.0,0.02587108366799586,18.902422223664658,-0.75,-0.019403312750996896
brutally,2.0,0.03992583531998595,6.807354922057604,-1.0,-0.03992583531998595
brute,1.5384615384615385,0.019868786963999373,29.168795483135714,-0.5,-0.009934393481999686
brutish,1.0,0.012774296449618593,13.915391310225385,-1.0,-0.012774296449618593
budge,1.0,0.1512745538235023,6.807354922057604,-0.4,-0.060509821529400924
build,1.9333333333333333,0.021668939121089376,33.970303458262045,0.1,0.002166893912108938
building,2.53125,0.022625831511838685,48.130477181091834,0.1,0.0022625831511838687
bulged,1.0,0.031092909069432868,9.794259893718833,-0.25,-0.007773227267358217
bulging,1.3333333333333333,0.01592966574720819,15.667177264009345,-0.4000000000000001,-0.006371866298883276
bullied,1.0,0.029311865466143394,11.614709844115207,-0.5,-0.014655932733071697
buoyant,2.0,0.0011872509274079208,6.643856189774724,0.5,0.0005936254637039604
burden,1.2857142857142858,0.028521293829430732,34.94562170593585,-0.75,-0.021390970372073048
burdened,1.0,0.033490942388314265,6.7256055559161645,-1.0,-0.033490942388314265
burdens,1.0,0.042905875264686914,19.70821423509227,-0.5,-0.021452937632343457
burdensome,1.0,0.02624658878824,6.7256055559161645,-0.5,-0.01312329439412
burglar,1.0,0.03269961942899235,9.794259893718833,-1.0,-0.03269961942899235
burglary,1.3333333333333333,0.06158296231864627,9.794259893718833,-1.0,-0.06158296231864627
burial,1.3333333333333333,0.13205944627081695,9.794259893718833,-0.5,-0.06602972313540847
buried,1.7058823529411764,0.02422085662088539,32.506844817821765,-0.6,-0.014532513972531235
burn,1.3333333333333333,0.07323366365928487,15.421929165585022,-0.4000000000000001,-0.029293465463713947
burned,1.4090909090909092,0.019494199636180747,36.191696280053854,-0.6,-0.011696519781708447
burning,2.4324324324324325,0.020586833390029462,46.324986720876986,-0.4,-0.008234733356011785
burns,1.0,0.028490979720280883,11.451211111832329,-0.4,-0.011396391888112355
burnt,1.5,0.026867763420448092,27.515208808121034,-0.5,-0.013433881710224046
burying,1.0,0.02710554753297254,9.957758626001713,-0.25,-0.006776386883243135
bust,1.3333333333333333,0.014608688098220723,9.794259893718833,-0.25,-0.0036521720245551808
busted,1.0,0.06095280908050206,6.643856189774724,-0.8,-0.04876224726440165
busts,1.0,0.0005936254637039604,6.643856189774724,-0.25,-0.0001484063659259901
butcher,1.1666666666666667,0.04051825343986792,16.255186454104333,-0.5,-0.02025912671993396
butchery,1.0,0.0005936254637039604,6.643856189774724,-0.8,-0.00047490037096316833
butler,3.0,0.04879776752942335,16.221810791690636,0.4,0.019519107011769343
butt,1.0,0.04757118405169977,9.794259893718833,-0.25,-0.011892796012924943
butting,1.0,0.037198660776271056,6.807354922057604,-0.6,-0.022319196465762633
buzz,1.0,0.011547568817820616,15.667177264009345,0.25,0.002886892204455154
cadaver,1.0,0.0005936254637039604,6.643856189774724,-0.6,-0.0003561752782223762
cage,1.6666666666666667,0.2190466035453844,19.79658781150513,-0.6,-0.13142796212723065
caged,1.5,0.16350900504725172,6.7256055559161645,-0.8,-0.13080720403780136
caked,1.0,0.058795187520130306,6.643856189774724,-0.25,-0.014698796880032576
calamities,1.5,0.011476528798615035,13.084349530884928,-1.0,-0.011476528798615035
calamitous,1.0,0.022540910337939084,6.807354922057604,-1.0,-0.022540910337939084
calamity,2.4545454545454546,0.016225066899813654,23.477803953198592,-1.0,-0.016225066899813654
calculating,1.3333333333333333,0.00676951179915776,9.794259893718833,-0.25,-0.00169237794978944
calculation,1.3846153846153846,0.011989556727088173,30.313286609115867,0.25,0.002997389181772043
callous,1.1428571428571428,0.024042871905121176,17.492531707771967,-0.5,-0.012021435952560588
calm,2.5,0.022397885290702364,42.185940456405,0.75,0.016798413968026775
calmed,1.6666666666666667,0.021032025400121557,24.35336213432141,1.0,0.021032025400121557
calming,1.0,0.0005936254637039604,6.643856189774724,0.5,0.0002968127318519802
calmness,1.25,0.021189685863563974,13.084349530884928,1.0,0.021189685863563974
calms,1.0,0.031662115916546996,6.807354922057604,1.0,0.031662115916546996
cancel,1.0,0.019962917659992974,6.807354922057604,-0.75,-0.01497218824499473
cancelled,1.5,0.005540831075664428,6.7256055559161645,-0.8,-0.004432664860531543
cancer,1.0,0.0347845873810195,6.643856189774724,-0.75,-0.026088440535764625
candidate,4.5,0.02239419770019603,13.411346995450689,0.25,0.005598549425049008
candied,1.0,0.04849530065528996,6.643856189774724,0.6,0.029097180393173973
cannibal,1.0,0.0005936254637039604,6.643856189774724,-0.5,-0.0002968127318519802
cannon,4.25,0.023776822651694122,11.451211111832329,-0.4,-0.00951072906067765
capability,1.0,0.0005936254637039604,6.643856189774724,0.6,0.0003561752782223762
capable,1.64,0.018011096276543362,38.858360326086725,0.5,0.009005548138271681
capitulate,1.0,0.0005936254637039604,6.643856189774724,-0.6,-0.0003561752782223762
capricious,2.0,0.025360427438997867,9.957758626001713,-0.4000000000000001,-0.010144170975599146
capriciousness,1.0,0.029726440707675123,6.807354922057604,-0.4,-0.01189057628307005
captive,1.0,0.016227722993744753,11.451211111832329,-0.5,-0.008113861496872377
captives,1.0,0.015523028480782065,6.643856189774724,-0.6,-0.00931381708846924
captivity,1.0,0.005244018343812449,6.7256055559161645,-0.6,-0.003146411006287469
captor,1.0,0.04420360338998444,6.807354922057604,-0.5,-0.02210180169499222
captors,1.0,0.034909512420808225,6.807354922057604,-0.6,-0.020945707452484936
capture,1.2727272727272727,0.03772546414132944,23.477803953198592,-0.6,-0.02263527848479767
carcass,1.0,0.009894411223920936,6.807354922057604,-1.0,-0.009894411223920936
care,2.9107142857142856,0.026871515970982158,54.00298979693773,1.0,0.026871515970982158
careers,2.0,0.04201160993156681,15.667177264009345,0.25,0.010502902482891702
careful,1.6666666666666667,0.012006210556016141,31.96002791668352,0.25,0.0030015526390040352
carefully,1.5714285714285714,0.02130644034683765,41.834435159318865,0.25,0.005326610086709412
careless,2.375,0.021674139445133217,18.902422223664658,-0.5,-0.010837069722566608
carelessness,1.4444444444444444,0.033188249562932995,21.457967177550717,-0.5,-0.016594124781466497
cares,1.625,0.02814222670512677,19.38121677052651,1.0,0.02814222670512677
caress,2.5,0.023878434000933268,6.7256055559161645,0.8,0.019102747200746614
caressing,2.0,0.0011872509274079208,6.643856189774724,0.8,0.0009498007419263367
caricature,1.0,0.02851764069335397,11.287712379549449,-0.75,-0.021388230520015476
carnage,1.2,0.01904337987740782,13.915391310225385,-0.75,-0.014282534908055863
carnal,1.0,0.01791409190015159,6.807354922057604,-0.4,-0.0071656367600606355
cash,1.0,0.02489474571775187,13.084349530884928,0.4,0.00995789828710075
casket,3.0,0.001780876391111881,6.643856189774724,-0.25,-0.00044521909777797024
caste,2.5714285714285716,0.03639615102008236,22.664283336840978,-0.25,-0.00909903775502059
casualty,1.0,0.0005936254637039604,6.643856189774724,-0.75,-0.0004452190977779703
cataclysm,1.25,0.015520457430572046,19.229419688230415,-1.0,-0.015520457430572046
cataclysmic,1.0,0.05583072428382121,6.643856189774724,-1.0,-0.05583072428382121
cataract,2.5,0.019573868270375733,11.287712379549449,-0.6,-0.011744320962225439
catastrophe,1.2727272727272727,0.016520552061982868,25.473484357964583,-0.75,-0.012390414046487152
catastrophic,1.0,0.021783135048441718,6.643856189774724,-0.5,-0.010891567524220859
caution,1.5714285714285714,0.026622489261690346,17.492531707771967,-0.25,-0.006655622315422586
caved,1.0,0.01876795533834668,6.643856189774724,-0.4,-0.007507182135338672
cavern,3.0,0.007853979762129473,11.287712379549449,-0.25,-0.0019634949405323682
cavernous,1.0,0.03455510112719595,6.807354922057604,-0.4,-0.013822040450878382
cavity,1.25,0.03467036891255251,13.084349530884928,-0.4,-0.013868147565021006
celebrate,1.75,0.017144212127067217,13.411346995450689,0.5,0.008572106063533608
celebrated,1.4444444444444444,0.17319923067959514,33.89692674879873,1.0,0.17319923067959514
celebration,1.0,0.016611529978916285,13.084349530884928,0.75,0.012458647484187216
celestial,1.5555555555555556,0.23961239047492328,23.468664645152145,0.4,0.0958449561899693
cemetery,1.0,0.0058502548996097635,15.176681067160706,-0.5,-0.0029251274498048817
censure,1.6,0.015857763631244644,16.712306988539275,-0.5,-0.007928881815622322
center,1.5,0.030219789857590103,25.33435452801869,0.25,0.007554947464397526
cerebral,1.0,0.03139080691927017,11.287712379549449,0.1,0.0031390806919270172
ceremony,1.4444444444444444,0.03218132956187604,21.457967177550717,0.6,0.01930879773712562
certain,1.7564102564102564,0.012992056436885994,55.98587345972336,0.8,0.010393645149508798
certainty,1.2857142857142858,0.019020417242221446,30.879778921404057,0.8,0.015216333793777157
certificate,2.0,0.010487539368231609,6.643856189774724,0.6,0.0062925236209389656
cessation,2.5,0.011724952045144149,6.7256055559161645,-0.4,-0.0046899808180576605
chagrin,1.0,0.05971363966717196,6.807354922057604,-0.75,-0.04478522975037897
chagrined,1.0,0.028967467753436612,6.807354922057604,-1.0,-0.028967467753436612
chained,1.0,0.015418488300922897,21.609640474436812,-0.6,-0.009251092980553738
chairman,1.0,0.01954800110498987,9.957758626001713,0.25,0.0048870002762474675
challenge,1.1666666666666667,0.012925080712573,19.79658781150513,-0.25,-0.00323127017814325
champion,1.0,0.023173436337079453,11.614709844115207,0.5,0.011586718168539727
chance,1.75,0.015318375863394941,55.09396806271636,0.25,0.0038295939658487353
chances,1.1538461538461537,0.02093168733450574,26.153437637403922,0.25,0.005232921833626435
chaos,1.7272727272727273,0.017085529322959883,26.290978019378983,-0.75,-0.01281414699221991
chaotic,1.5,0.009731115882416215,13.411346995450689,-0.75,-0.007298336911812161
charitable,1.0,0.028967467753436612,6.807354922057604,0.5,0.014483733876718306
charity,2.0833333333333335,0.0332441193518905,25.337350197682003,0.8000000000000002,0.0265952954815124
charm,1.8333333333333333,0.02278292608280118,16.255186454104333,0.75,0.01708719456210089
charming,1.2222222222222223,0.03536101097523509,24.286158306566545,1.0,0.03536101097523509
charmingly,1.0,0.05085892266518486,11.614709844115207,1.0,0.05085892266518486
chaste,1.0,0.03699649414161741,6.807354922057604,1.0,0.03699649414161741
chastise,1.0,0.0544578376211043,6.643856189774724,-0.5,-0.02722891881055215
chastisement,1.0,0.015523028480782065,6.643856189774724,-0.5,-0.007761514240391032
chattering,1.0,0.009460993755602639,15.176681067160706,-0.25,-0.0023652484389006597
cheap,1.3846153846153846,0.02206714963077831,28.37950173894109,-0.5,-0.011033574815389155
cheaply,4.0,0.09336199203759533,6.7256055559161645,-0.4,-0.037344796815038134
cheat,1.4,0.034351635080765726,13.915391310225385,-0.75,-0.025763726310574296
cheated,1.0,0.020641633035872957,16.582183918670093,-0.5,-0.010320816517936478
cheer,1.8,0.018905558650119926,13.751892577942504,0.75,0.014179168987589943
cheered,2.5,0.0243688441189521,13.084349530884928,0.8,0.01949507529516168
cheerful,2.210526315789474,0.023846413666068923,34.18123741443137,0.75,0.017884810249551693
cheerfully,1.125,0.033737442458477346,19.38121677052651,1.0,0.033737442458477346
cheerfulness,2.3333333333333335,0.018982598232570595,24.35336213432141,1.0,0.018982598232570595
cheering,1.5,0.014570572548950998,18.575424759098897,0.5,0.007285286274475499
cheers,1.0,0.0005936254637039604,6.643856189774724,1.0,0.0005936254637039604
cheery,1.0,0.0005936254637039604,6.643856189774724,1.0,0.0005936254637039604
cherish,2.2,0.036745433791463736,13.751892577942504,0.75,0.0275590753435978
cherished,3.3333333333333335,0.028703755206684667,21.457967177550717,0.5,0.014351877603342333
cherishes,1.0,0.031083812429486775,6.807354922057604,1.0,0.031083812429486775
cherishing,1.3333333333333333,0.02232177497784643,9.794259893718833,1.0,0.02232177497784643
cherub,2.0,0.0011872509274079208,6.643856189774724,0.6,0.0007123505564447524
chieftain,1.0,0.0005936254637039604,6.643856189774724,0.25,0.0001484063659259901
child,3.702127659574468,0.024292688868315322,50.937217955514214,0.6,0.01457561332098919
childhood,2.1538461538461537,0.019764846181028466,26.153437637403922,0.6,0.011858907708617077
childish,3.4285714285714284,0.0269874657849,18.75394600863064,-0.75,-0.020240599338675003
childlike,1.0,0.016603304687945374,6.807354922057604,0.6,0.009961982812767224
chill,1.6,0.016884041908988328,23.499009391016692,-0.1,-0.001688404190898833
chilling,1.0,0.009721695329554605,11.287712379549449,-0.4,-0.0038886781318218425
chilly,1.0,0.027413083228920516,19.14259288237361,-0.5,-0.013706541614460258
chivalrous,1.0,0.047797526545141904,6.643856189774724,0.8,0.03823802123611353
chloroform,2.0,0.05231382826594271,6.643856189774724,-0.6,-0.031388296959565624
chocolate,1.0,0.03467437902585519,15.176681067160706,0.6,0.020804627415513113
choice,3.1875,0.032360897977806564,30.163774105498593,0.4,0.012944359191122625
choke,1.0,0.02210180169499222,6.807354922057604,-0.75,-0.016576351271244166
choked,2.4,0.022281341133357804,16.221810791690636,-1.0,-0.022281341133357804
choking,1.1666666666666667,0.018453326984775593,16.255186454104333,-0.5,-0.009226663492387797
cholera,1.0,0.020030918345489077,11.614709844115207,-0.25,-0.005007729586372269
chopped,5.0,0.7563727691175115,6.807354922057604,-0.25,-0.18909319227937788
choral,1.0,0.009721695329554605,11.287712379549449,0.4,0.0038886781318218425
chorus,1.6,0.018900218553197057,16.221810791690636,0.25,0.004725054638299264
chosen,2.1818181818181817,0.020950429624278916,36.657140714400725,0.6,0.012570257774567349
chronic,1.0,0.01699588307167233,11.451211111832329,-0.5,-0.008497941535836166
chronicle,1.0,0.033455695914049795,9.794259893718833,0.10000000000000002,0.00334556959140498
church,2.7714285714285714,0.030240590195812773,45.24608892006537,0.1,0.0030240590195812775
cigarette,1.5,0.05165949658718437,6.7256055559161645,-0.25,-0.012914874146796092
circus,1.4,0.2733249955313347,13.915391310225385,0.1,0.027332499553133473
civil,1.875,0.02186249669545516,25.330482023721842,0.8,0.01748999735636413
civility,1.0,0.03192680664162889,11.614709844115207,0.75,0.023945104981221668
civilization,1.8181818181818181,0.017796659702077552,44.06742444141558,0.6,0.010677995821246532
civilize,1.0,0.0005936254637039604,6.643856189774724,0.25,0.0001484063659259901
civilized,1.5,0.01355785463501685,21.822693990901378,1.0,0.01355785463501685
clambering,1.0,0.021570858010643772,18.75394600863064,-0.25,-0.005392714502660943
clamor,1.0,0.013909812838878943,22.42713413585121,-0.5,-0.006954906419439471
clamoring,2.0,0.031735920382552935,6.807354922057604,-0.6,-0.01904155222953176
clamped,1.0,0.022060331334379048,16.712306988539275,-0.4,-0.008824132533751621
clanks,1.0,0.0005936254637039604,6.643856189774724,-0.25,-0.0001484063659259901
clap,1.0,0.03664177664060137,9.794259893718833,0.25,0.009160444160150343
clapped,1.3333333333333333,0.049146710847660896,15.176681067160706,0.25,0.012286677711915224
clash,1.2,0.02177598119527294,16.221810791690636,-0.75,-0.016331985896454702
clashes,2.0,0.04039973247511931,6.807354922057604,-0.8,-0.03231978598009545
clashing,1.0,0.05678509563910021,6.643856189774724,-1.0,-0.05678509563910021
clasp,1.6666666666666667,0.03188599998229129,16.582183918670093,-0.25,-0.007971499995572822
classic,1.0,0.02129277444692071,15.667177264009345,0.5,0.010646387223460355
classify,1.0,0.02879766854206829,6.7256055559161645,0.4,0.011519067416827317
claw,1.0,0.022925437781297898,15.667177264009345,-0.6,-0.01375526266877874
clean,1.4,0.02626185051386632,36.39764646833262,0.75,0.01969638788539974
cleaning,1.0,0.03308405177057968,9.794259893718833,0.6,0.019850431062347806
cleanliness,1.6666666666666667,0.0187716228792974,9.794259893718833,0.5,0.0093858114396487
clear,1.9054054054054055,0.011373915962397596,54.843862502268486,0.5,0.005686957981198798
cleared,1.2777777777777777,0.019718656409295543,33.89692674879873,0.5,0.009859328204647771
clearer,1.0,0.01599598266201973,19.14259288237361,0.8000000000000002,0.012796786129615786
clearly,1.1041666666666667,0.012536067006843508,51.04467528499509,0.5,0.006268033503421754
clearness,1.1428571428571428,0.020383398111417008,27.515208808121034,0.8,0.01630671848913361
clears,1.0,0.062452797450069764,6.807354922057604,0.5,0.031226398725034882
clerical,1.0,0.02716286382088111,13.411346995450689,-0.25,-0.006790715955220277
clever,1.0,0.015808199942661014,22.01838730514401,0.75,0.01185614995699576
cleverest,1.0,0.028967467753436612,6.807354922057604,0.8,0.02317397420274929
cleverly,2.0,0.03867815296623638,6.807354922057604,0.8,0.03094252237298911
climax,1.0,0.08359055473567475,16.221810791690636,0.8,0.06687244378853982
cling,2.4285714285714284,0.023424624581589597,17.492531707771967,-0.4,-0.00936984983263584
clique,1.0,0.013533508791367005,6.807354922057604,-0.5,-0.006766754395683502
clods,1.0,0.05971363966717196,6.807354922057604,-0.4,-0.023885455866868785
clog,1.0,0.052997207497870694,6.7256055559161645,-0.6,-0.03179832449872241
clot,1.0,0.04581969786051534,6.643856189774724,-0.4,-0.018327879144206135
clothe,1.5,0.021189579070173395,11.451211111832329,0.6,0.012713747442104037
cloud,2.269230769230769,0.016725160317973043,39.747288511284076,-0.25,-0.004181290079493261
clouded,1.8,0.016976118314642238,25.643621583381282,-0.5,-0.008488059157321119
clouding,2.0,0.0011872509274079208,6.643856189774724,-0.25,-0.0002968127318519802
cloudy,1.5555555555555556,0.01944802190552427,21.457967177550717,-0.25,-0.004862005476381067
clubbed,1.0,0.03476586252309641,9.794259893718833,-0.25,-0.008691465630774102
clump,1.0,0.02618960439089463,18.575424759098897,-0.25,-0.006547401097723658
clumsy,1.2222222222222223,0.0224647019362756,20.71526330173907,-0.75,-0.0168485264522067
clusters,1.0,0.024883356516010202,6.643856189774724,-0.25,-0.0062208391290025505
coarse,1.1538461538461537,0.0228189147126811,26.153437637403922,-0.6,-0.01369134882760866
coast,2.8666666666666667,0.13882924103863414,31.96002791668352,0.6,0.08329754462318048
cock,1.5,0.04024974205349566,11.287712379549449,-0.25,-0.010062435513373914
coercion,1.0,0.02371900669706482,6.807354922057604,-0.5,-0.01185950334853241
coffin,1.1666666666666667,0.025014669657361776,24.35336213432141,-0.6,-0.015008801794417064
cogent,1.0,0.0052437696841158045,6.643856189774724,0.4,0.0020975078736463217
cohere,1.0,0.030526255255863693,6.807354922057604,0.4,0.012210502102345477
coherence,1.0,0.05971363966717196,6.807354922057604,0.5,0.02985681983358598
coherent,1.0,0.021844474427966557,15.667177264009345,0.75,0.01638335582097492
cohesive,1.0,0.02922065362836767,11.614709844115207,0.5,0.014610326814183835
cold,2.8035714285714284,0.016449395378545666,51.5651921565219,-0.5,-0.008224697689272833
coldly,1.625,0.016801866711142817,21.822693990901378,-0.75,-0.012601400033357111
coldness,2.1666666666666665,0.026534418151834643,15.421929165585022,-0.5,-0.013267209075917321
collapse,1.0,0.02115505549608524,17.32903297548909,-0.75,-0.01586629162206393
collapsed,1.0,0.018195734274614572,19.14259288237361,-0.8000000000000002,-0.01455658741969166
collapses,1.0,0.05490790239483243,6.643856189774724,-0.8,-0.04392632191586595
collapsing,1.0,0.021075402235472458,6.807354922057604,-0.5,-0.010537701117736229
collective,1.0,0.0052437696841158045,6.643856189774724,-0.25,-0.0013109424210289511
collectively,1.0,0.02618213431560617,6.807354922057604,0.1,0.002618213431560617
collide,1.0,0.016603304687945374,6.807354922057604,-0.5,-0.008301652343972687
collision,1.3333333333333333,0.031776464924702194,20.71526330173907,-0.5,-0.015888232462351097
collisions,1.0,0.03457062908266569,11.287712379549449,-0.25,-0.008642657270666423
combat,2.6666666666666665,0.028503429462304053,16.255186454104333,-0.5,-0.014251714731152026
combative,1.0,0.022767073317918406,6.807354922057604,-0.5,-0.011383536658959203
